BEDS Code,School Name,Local School Code,School Type,Lowest Grade,Highest Grade,Does this school serve its full planned grade span? (Y/N),"If no, is this school opening this school year? (Y/N)",Is the school scheduled to close? (Y/N),"If so, what year?",K-12 Enrollment,"Pre-K
Enrollment",Preschool Special Ed Enrollment,"K-12
FRPL
Count","K-12
ELL 
Count","K-12
SWD
Count",Classroom Teachers w/ 0-3 Years Experience,Classroom Teachers w/ More than 3 Years Experience,"Para-
professional Classroom Staff",Principals & Other Admin Staff,Pupil Support Services Staff,All Remaining Staff,Total Staff,Total Classroom Teachers,Total Non Teaching Staff
342900010034,P.S. 034 John Harvard,29Q034,Elementary School,K,5,Yes,,No,,460,28,3,394,71,59,9.0,27.0,9.4,2.5,4.9,4.0,56.8,36.0,20.8
342900010035,P.S. 035 Nathaniel Woodhull,29Q035,Elementary School,K,5,Yes,,No,,491,28,3,378,70,94,4.5,41.0,13.2,3.1,6.7,2.0,70.5,45.5,25.0
342900010036,P.S. 036 Saint Albans School,29Q036,Elementary School,K,5,Yes,,No,,255,14,1,182,26,63,3.0,23.0,8.0,2.0,2.8,2.0,40.8,26.0,14.8
342900010037,Cynthia Jenkins School,29Q037,Elementary School,K,5,Yes,,No,,254,28,3,210,7,49,0.0,26.0,6.6,2.0,4.8,2.0,41.4,26.0,15.4
342900010038,P.S. 038 Rosedale,29Q038,Elementary School,K,5,Yes,,No,,241,0,0,175,13,43,0.0,23.0,4.6,2.0,1.9,2.0,33.5,23.0,10.5
342900010052,P.S. 052 Queens,29Q052,Elementary School,K,5,Yes,,No,,222,28,3,182,25,48,0.0,29.0,11.2,2.0,3.9,5.0,51.1,29.0,22.1
342900010059,I.S. 059 Springfield Gardens,29Q059,Middle/Junior High School,6,8,Yes,,No,,387,0,0,275,17,73,1.0,32.0,7.4,4.0,4.9,3.0,52.3,33.0,19.3
342900010095,P.S. 095 Eastwood,29Q095,Elementary School,K,5,Yes,,No,,"1,022",0,0,760,257,120,4.0,76.0,16.9,3.0,8.6,8.0,116.5,80.0,36.5
342900010109,Jean Nuzzi Intermediate School,29Q109,Middle/Junior High School,6,8,Yes,,No,,927,0,0,666,83,132,8.0,65.0,13.6,5.0,7.8,2.0,101.4,73.0,28.4
342900010116,P.S./I.S. 116 William C. Hughley,29Q116,K-8 School,K,8,Yes,,No,,683,42,4,521,171,133,6.4,52.0,21.2,3.0,4.9,5.0,92.5,58.4,34.1
342900010118,P.S. 118 Lorraine Hansberry,29Q118,Elementary School,K,5,Yes,,No,,259,39,4,197,22,49,4.0,27.0,14.8,1.0,4.0,2.0,52.8,31.0,21.8
342900010131,P.S. 131 Abigail Adams,29Q131,Elementary School,K,5,Yes,,No,,621,11,1,538,125,95,10.0,42.0,11.8,4.0,5.7,5.0,78.5,52.0,26.5
342900010132,P.S. 132 Ralph Bunche,29Q132,Elementary School,K,5,Yes,,No,,282,28,3,219,10,55,4.0,24.0,9.6,1.0,2.9,3.0,44.5,28.0,16.5
342900010134,P.S. 134 Hollis,29Q134,Elementary School,K,5,Yes,,No,,298,28,3,242,67,51,3.0,27.0,10.0,2.0,3.8,2.0,47.8,30.0,17.8
342900010135,The Bellaire School,29Q135,Elementary School,K,5,Yes,,No,,646,71,6,424,110,113,3.2,60.0,24.2,4.0,7.7,4.0,103.1,63.2,39.9
342900010136,P.S. 136 Roy Wilkins,29Q136,Elementary School,K,5,Yes,,No,,354,39,4,263,23,46,2.0,29.0,9.4,2.0,4.8,2.0,49.2,31.0,18.2
342900010138,P.S./M.S. 138 Sunrise,29Q138,K-8 School,K,8,Yes,,No,,546,53,5,402,47,101,0.0,42.0,18.7,3.0,6.7,2.9,73.3,42.0,31.3
342900010147,P.S./M.S. 147 Ronald McNair,29Q147,K-8 School,K,8,Yes,,No,,373,14,1,258,19,82,3.7,35.0,13.2,2.0,4.8,2.7,61.4,38.7,22.7
342900010156,P.S. 156 Laurelton,29Q156,Elementary School,K,5,Yes,,No,,156,25,2,116,7,19,2.0,12.0,5.0,1.0,4.0,2.0,26.0,14.0,12.0
342900010176,P.S. 176 Cambria Heights,29Q176,Elementary School,K,5,Yes,,No,,509,53,5,272,7,64,2.0,35.0,7.8,2.0,3.9,3.0,53.7,37.0,16.7
342900010181,P.S. 181 Brookfield,29Q181,Elementary School,K,5,Yes,,No,,236,39,4,169,12,60,4.0,30.0,18.6,2.0,3.9,2.0,60.5,34.0,26.5
342900010192,I.S. 192 The Linden,29Q192,Middle/Junior High School,6,8,Yes,,No,,332,0,0,262,34,75,4.0,29.0,10.2,3.0,5.8,4.0,56.0,33.0,23.0
342900010195,P.S. 195 William Haberle,29Q195,Elementary School,K,5,Yes,,No,,307,53,5,227,17,43,1.0,28.0,11.6,1.0,4.8,3.0,49.4,29.0,20.4
342900010208,P.S./I.S. 208,29Q208,K-8 School,K,8,Yes,,No,,571,0,0,330,11,129,6.5,44.0,15.1,3.0,5.8,4.0,78.4,50.5,27.9
342900010238,I.S. 238 - Susan B. Anthony Academy,29Q238,Middle/Junior High School,6,8,Yes,,No,,957,0,0,796,200,142,6.0,77.0,15.9,5.0,9.8,5.0,118.7,83.0,35.7
342900010251,P.S. 251 Queens,29Q251,Elementary School,K,5,Yes,,No,,227,28,3,157,11,49,0.0,24.0,9.0,2.0,2.8,2.0,39.8,24.0,15.8
342900010268,P.S./I.S. 268,29Q268,K-8 School,K,8,Yes,,No,,590,0,0,467,147,102,3.0,44.0,13.6,1.0,4.7,3.0,69.3,47.0,22.3
342900010270,The Gordon Parks School,29Q270,K-8 School,K,8,Yes,,No,,653,14,1,504,4,103,1.0,43.0,17.8,3.0,5.8,3.0,73.6,44.0,29.6
342900010289,Queens United Middle School,29Q289,Middle/Junior High School,6,8,Yes,,No,,182,0,0,146,13,44,1.4,16.0,3.3,2.0,3.0,2.0,27.7,17.4,10.3
342900010295,P.S./I.S. 295,29Q295,K-8 School,K,8,Yes,,No,,471,14,1,334,50,90,4.0,39.0,14.0,2.0,2.9,1.9,63.8,43.0,20.8
342900010355,Collaborative Arts Middle School,29Q355,Middle/Junior High School,6,8,Yes,,No,,327,0,0,237,15,71,6.0,24.0,4.9,3.0,2.5,2.0,42.4,30.0,12.4
342900010356,Community Voices Middle School,29Q356,Middle/Junior High School,6,8,Yes,,No,,323,0,0,267,15,83,2.0,29.0,8.2,2.0,2.0,4.0,47.2,31.0,16.2
342900010360,P.S. 360,29Q360,Elementary School,K,5,Yes,,No,,273,28,3,145,0,32,2.0,18.0,4.3,2.0,1.9,2.0,30.2,20.0,10.2
342900011243,Institute for Health Professions at Cambria Heights,29Q243,Senior High School,9,12,Yes,,No,,440,0,0,308,42,59,2.0,35.0,2.0,3.0,2.0,5.0,49.0,37.0,12.0
342900011248,Queens Preparatory Academy,29Q248,Senior High School,9,12,Yes,,No,,219,0,0,154,30,49,6.0,11.0,3.0,2.0,2.0,4.0,28.0,17.0,11.0
342900011259,Pathways College Preparatory School: A College Board School,29Q259,Junior-Senior High School,6,12,Yes,,No,,649,0,0,490,22,112,9.0,40.0,5.0,4.0,3.9,8.0,69.9,49.0,20.9
342900011265,Excelsior Preparatory High School,29Q265,Senior High School,9,12,Yes,,No,,413,0,0,287,30,73,1.0,25.0,3.0,2.0,1.0,3.0,35.0,26.0,9.0
342900011272,George Washington Carver High School for the Sciences,29Q272,Senior High School,9,12,Yes,,No,,364,0,0,252,30,65,2.0,25.0,5.5,3.0,4.0,2.0,41.5,27.0,14.5
342900011283,Preparatory Academy for Writers: A College Board School,29Q283,Junior-Senior High School,6,12,Yes,,No,,554,0,0,372,24,100,4.0,33.0,5.0,3.0,2.0,4.5,51.5,37.0,14.5
342900011313,Benjamin Franklin High School for Finance & Information Technology,29Q313,Senior High School,9,12,Yes,,No,,380,0,0,315,53,71,7.0,23.0,4.0,3.0,2.6,4.0,43.6,30.0,13.6
342900011326,Cambria Heights Academy,29Q326,Senior High School,9,12,Yes,,No,,353,0,0,274,37,73,5.0,24.0,3.0,2.0,3.0,6.0,43.0,29.0,14.0
342900011327,Eagle Academy for Young Men III,29Q327,Junior-Senior High School,6,12,Yes,,No,,468,0,0,334,4,120,4.0,28.0,7.6,3.0,5.0,3.0,50.6,32.0,18.6
342900011492,"Mathematics, Science Research and Technology Magnet High School",29Q492,Senior High School,9,12,Yes,,No,,409,0,0,322,56,53,4.0,23.0,7.5,3.0,5.0,5.0,47.5,27.0,20.5
342900011498,Humanities & Arts Magnet High School,29Q498,Senior High School,9,12,Yes,,No,,523,0,0,439,37,89,10.0,25.0,5.0,2.0,4.0,4.0,50.0,35.0,15.0
343000010002,P.S. 002 Alfred Zimberg,30Q002,Elementary School,K,5,Yes,,No,,499,25,2,337,89,97,3.0,37.0,24.1,3.0,5.7,3.0,75.8,40.0,35.8
343000010010,I.S. 010 Horace Greeley,30Q010,Middle/Junior High School,6,8,Yes,,No,,754,0,0,610,124,160,3.0,55.0,8.6,4.0,6.8,4.0,81.4,58.0,23.4
343000010011,P.S. 011 Kathryn Phelan,30Q011,Elementary School,K,6,Yes,,No,,658,14,1,436,178,108,5.0,56.0,24.5,3.0,6.6,5.0,100.1,61.0,39.1
343000010017,P.S. 017 Henry David Thoreau,30Q017,Elementary School,K,5,Yes,,No,,445,42,4,301,122,77,13.0,36.0,23.4,3.0,4.8,3.0,83.2,49.0,34.2
343000010069,P.S. 069 Jackson Heights,30Q069,Elementary School,K,5,Yes,,No,,732,42,4,486,204,100,2.0,55.0,26.3,3.0,4.9,4.0,95.2,57.0,38.2
343000010070,P.S. 070,30Q070,Elementary School,K,5,Yes,,No,,683,95,9,538,177,97,10.0,52.0,27.6,4.0,3.9,4.0,101.5,62.0,39.5
343000010076,P.S. 076 William Hallet,30Q076,Elementary School,K,5,Yes,,No,,306,48,5,239,41,101,4.0,50.0,21.0,2.0,5.7,5.0,87.7,54.0,33.7
343000010078,P.S./I.S. 78Q,30Q078,K-8 School,K,8,Yes,,No,,688,28,3,152,48,85,5.0,42.0,7.6,2.0,3.0,2.0,61.6,47.0,14.6
343000010084,P.S. 084 Steinway,30Q084,Elementary School,K,5,Yes,,No,,263,42,4,125,25,37,5.0,18.0,10.0,2.0,1.9,2.0,38.9,23.0,15.9
343000010085,P.S. 085 Judge Charles Vallone,30Q085,Elementary School,K,5,Yes,,No,,519,28,3,220,77,55,2.0,33.0,17.2,3.0,3.0,3.0,61.2,35.0,26.2
343000010092,P.S. 092 Harry T. Stewart Sr.,30Q092,Elementary School,K,5,Yes,,No,,689,93,8,528,242,126,7.0,60.0,26.4,3.0,6.7,4.0,107.1,67.0,40.1
343000010111,P.S. 111 Jacob Blackwell,30Q111,K-8 School,K,8,Yes,,No,,246,28,3,224,29,76,7.0,32.0,14.6,2.0,4.0,3.0,62.6,39.0,23.6
343000010112,P.S. 112 Dutch Kills,30Q112,Elementary School,K,5,Yes,,No,,330,78,7,269,97,59,4.0,31.0,20.1,3.0,3.8,3.0,64.9,35.0,29.9
343000010122,P.S. 122 Mamie Fay,30Q122,K-8 School,K,8,Yes,,No,,"1,018",28,3,531,106,98,11.0,63.0,16.0,3.0,4.9,6.0,103.9,74.0,29.9
343000010126,Albert Shanker School for Visual and Performing Arts,30Q126,Middle/Junior High School,6,8,Yes,,No,,391,0,0,313,36,61,4.0,35.0,8.7,4.0,5.0,3.0,59.7,39.0,20.7
343000010127,P.S. 127 Aerospace Science Magnet School,30Q127,K-8 School,K,8,Yes,,No,,"1,035",39,4,712,400,161,15.0,78.0,25.1,4.0,5.8,6.0,133.9,93.0,40.9
343000010141,I.S. 141 The Steinway,30Q141,Middle/Junior High School,6,8,Yes,,No,,"1,072",0,0,642,93,172,13.0,69.0,14.8,4.0,7.8,5.0,113.6,82.0,31.6
343000010145,I.S. 145 Joseph Pulitzer,30Q145,Middle/Junior High School,6,8,Yes,,No,,"1,548",0,0,"1,404",347,263,16.0,88.0,31.4,5.0,7.9,5.7,154.0,104.0,50.0
343000010148,P.S. 148 Queens,30Q148,Elementary School,K,5,Yes,,No,,623,56,5,454,273,139,3.0,56.0,32.4,3.0,6.7,3.0,104.1,59.0,45.1
343000010149,P.S. 149 Christa McAuliffe,30Q149,Elementary School,K,5,Yes,,No,,730,25,2,569,318,137,5.0,61.0,15.0,4.0,5.9,3.0,93.9,66.0,27.9
343000010150,P.S. 150 Queens,30Q150,Elementary School,K,6,Yes,,No,,687,42,4,367,130,92,2.5,51.0,16.4,3.0,6.7,5.0,84.6,53.5,31.1
343000010151,P.S. 151 Mary D. Carter,30Q151,Elementary School,K,5,Yes,,No,,236,50,5,207,33,62,9.0,27.0,22.8,3.0,2.9,2.0,66.7,36.0,30.7
343000010152,P.S. 152 Gwendoline N. Alleyne School,30Q152,Elementary School,K,5,Yes,,No,,624,56,5,475,202,99,1.0,56.0,17.0,3.0,6.7,2.0,85.7,57.0,28.7
343000010166,P.S. 166 Henry Gradstein,30Q166,Elementary School,K,5,Yes,,No,,674,28,3,443,132,78,3.0,52.0,20.4,3.0,5.8,4.0,88.2,55.0,33.2
343000010171,P.S. 171 Peter G. Van Alst,30Q171,Elementary School,K,5,Yes,,No,,340,64,6,301,80,86,8.0,36.0,15.9,2.0,3.9,2.0,67.8,44.0,23.8
343000010204,I.S. 204 Oliver W. Holmes,30Q204,Middle/Junior High School,6,8,Yes,,No,,390,0,0,340,88,101,12.0,32.0,6.0,3.0,4.0,1.0,58.0,44.0,14.0
343000010212,P.S. 212,30Q212,Elementary School,K,5,Yes,,No,,607,28,3,404,137,105,6.0,51.0,25.8,3.0,6.6,3.5,95.9,57.0,38.9
343000010222,P.S. Q222 - Fire Fighter Christopher A. Santora School,30Q222,Elementary School,K,2,Yes,,No,,214,14,1,133,75,29,4.5,11.0,6.6,2.0,2.0,3.5,29.6,15.5,14.1
343000010228,The Ivan Lafayette Early Childhood School of the Arts,30Q228,Elementary School,K,2,Yes,,No,,192,28,3,156,109,35,0.0,24.0,7.5,2.0,2.9,2.0,38.4,24.0,14.4
343000010230,I.S. 230,30Q230,Middle/Junior High School,6,8,Yes,,No,,"1,029",0,0,810,184,145,5.0,73.0,21.7,4.0,6.8,3.0,113.5,78.0,35.5
343000010234,P.S. 234,30Q234,Elementary School,K,5,Yes,,No,,361,28,3,273,80,67,8.0,26.0,22.7,3.0,4.8,3.0,67.5,34.0,33.5
343000010235,Academy for New Americans,30Q235,Middle/Junior High School,6,8,Yes,,No,,161,0,0,157,156,1,1.0,8.0,4.0,2.5,2.5,1.0,19.0,9.0,10.0
343000010280,PS280Q: Home of the Lionhearts,30Q280,Elementary School,K,5,Yes,,No,,542,0,0,513,289,78,5.0,36.0,3.6,2.0,2.9,3.0,52.5,41.0,11.5
343000010291,Hunters Point Community Middle School,30Q291,Middle/Junior High School,6,8,Yes,,No,,382,0,0,249,22,89,11.0,24.0,5.0,4.0,2.9,3.0,49.9,35.0,14.9
343000010300,The 30th Avenue School (G&T Citywide),30Q300,K-8 School,K,8,Yes,,No,,430,0,0,111,12,28,3.0,24.0,9.7,2.0,3.0,5.0,46.7,27.0,19.7
343000010329,East Elmhurst Community School,30Q329,Elementary School,K,5,Yes,,No,,419,0,0,386,139,77,3.0,36.0,6.6,2.0,3.8,6.0,57.4,39.0,18.4
343000010361,The Woodside Community School,30Q361,Elementary School,K,5,Yes,,No,,417,42,4,316,116,49,7.0,27.0,12.4,2.0,1.0,3.0,52.4,34.0,18.4
343000010384,Hunters Point Elementary School,30Q384,Elementary School,K,4,No,No,No,,353,14,1,56,38,25,10.0,14.0,5.3,1.0,2.9,2.0,35.2,24.0,11.2
343000010398,The Hector Figueroa School,30Q398,Elementary School,K,3,No,No,No,,243,53,5,162,89,20,12.0,12.0,7.6,1.0,3.0,1.5,37.1,24.0,13.1
343000011227,I.S. 227 Louis Armstrong,30Q227,Middle/Junior High School,5,8,Yes,,No,,"1,384",0,0,924,82,208,14.0,84.0,41.7,5.0,9.8,5.0,159.5,98.0,61.5
343000011258,Energy Tech High School,30Q258,Senior High School,9,12,Yes,,No,,523,0,0,408,33,84,12.0,29.0,7.6,3.0,4.0,6.0,61.6,41.0,20.6
343000011286,"Young Women's Leadership School, Astoria",30Q286,Junior-Senior High School,6,12,Yes,,No,,578,0,0,411,33,91,6.0,38.0,9.4,3.0,3.0,2.9,62.3,44.0,18.3
343000011301,Academy for Careers in Television and Film,30Q301,Senior High School,9,12,Yes,,No,,566,0,0,374,34,120,10.0,36.0,5.0,3.0,4.9,9.0,67.9,46.0,21.9
343000011417,Gotham Tech High School,30Q417,Senior High School,9,9,No,Yes,No,,100,0,0,68,20,16,3.0,4.0,0.0,1.0,1.0,1.0,10.0,7.0,3.0
343000011445,William Cullen Bryant High School,30Q445,Senior High School,9,12,Yes,,No,,"1,868",0,0,"1,553",319,322,37.0,104.0,28.1,13.0,15.9,12.1,210.1,141.0,69.1
343000011450,Long Island City High School,30Q450,Senior High School,9,12,Yes,,No,,"1,920",0,0,"1,609",247,368,25.0,114.0,23.6,13.0,19.8,16.0,211.4,139.0,72.4
343000011501,Frank Sinatra School of the Arts High School,30Q501,Senior High School,9,12,Yes,,No,,857,0,0,264,5,150,1.0,58.0,9.1,5.0,6.0,4.0,83.1,59.0,24.1
343000011502,Information Technology High School,30Q502,Senior High School,9,12,Yes,,No,,877,0,0,734,88,157,8.0,51.0,13.0,4.0,6.0,5.0,87.0,59.0,28.0
343000011555,Newcomers High School,30Q555,Senior High School,9,12,Yes,,No,,928,0,0,692,838,18,24.5,46.0,11.6,6.0,6.0,6.0,100.1,70.5,29.6
343000011575,Academy of American Studies,30Q575,Senior High School,9,12,Yes,,No,,"1,200",0,0,823,39,132,17.0,57.0,14.0,6.0,8.0,6.0,108.0,74.0,34.0
343000011580,Baccalaureate School for Global Education,30Q580,Junior-Senior High School,7,12,Yes,,No,,466,0,0,218,15,61,1.0,35.0,4.1,3.0,2.0,4.8,49.9,36.0,13.9
353100010001,P.S. 001 Tottenville,31R001,Elementary School,K,5,Yes,,No,,357,28,3,140,20,89,1.6,35.0,14.0,2.0,4.7,4.0,61.3,36.6,24.7
353100010002,I.S. R002 George L. Egbert,31R002,Middle/Junior High School,6,8,Yes,,No,,879,0,0,650,106,198,10.0,67.7,26.2,4.0,6.8,4.0,118.7,77.7,41.0
353100010003,P.S. 003 The Margaret Gioiosa School,31R003,Elementary School,K,5,Yes,,No,,564,28,3,168,15,125,4.0,42.0,35.5,3.0,6.6,3.0,94.1,46.0,48.1
353100010004,P.S. 004 Maurice Wollin,31R004,Elementary School,K,5,Yes,,No,,636,100,9,267,43,182,13.6,88.0,39.7,3.0,12.0,3.0,159.3,101.6,57.7
353100010005,P.S. 005 Huguenot,31R005,Elementary School,K,5,Yes,,No,,297,0,0,93,6,74,2.0,21.9,23.6,2.0,4.5,2.0,56.0,23.9,32.1
353100010006,P.S. 6 Corporal Allan F. Kivlehan School,31R006,Elementary School,K,5,Yes,,No,,430,42,4,181,13,165,6.7,48.0,36.8,2.0,10.2,3.5,107.2,54.7,52.5
353100010007,I.S. 007 Elias Bernstein,31R007,Middle/Junior High School,6,8,Yes,,No,,"1,097",0,0,433,40,218,7.9,67.0,37.9,5.0,7.7,5.0,130.5,74.9,55.6
353100010008,P.S. 8 Shirlee Solomon,31R008,Elementary School,K,5,Yes,,No,,501,14,1,236,34,108,5.0,23.0,26.0,3.0,4.7,2.0,63.7,28.0,35.7
353100010009,Naples Street Elementary School,31R009,Elementary School,K,5,Yes,,No,,244,28,3,108,7,77,4.0,33.7,15.9,2.0,5.9,2.0,63.5,37.7,25.8
353100010010,Fort Hill Collaborative Elementary School,31R010,Elementary School,K,5,Yes,,No,,168,25,2,154,29,64,1.9,19.6,9.9,2.0,2.9,1.0,37.3,21.5,15.8
353100010011,P.S. 11 Thomas Dongan School,31R011,Elementary School,K,5,Yes,,No,,294,50,5,220,33,67,4.9,26.0,15.4,2.5,4.7,2.0,55.5,30.9,24.6
353100010013,P.S. 013 M. L. Lindemeyer,31R013,Elementary School,K,5,Yes,,No,,752,14,1,545,163,204,7.3,64.0,40.6,4.0,9.6,3.0,128.5,71.3,57.2
353100010016,P.S. 016 John J. Driscoll,31R016,Elementary School,K,5,Yes,,No,,379,42,4,372,121,97,3.0,39.0,23.6,3.2,7.7,2.9,79.4,42.0,37.4
353100010018,P.S. 018 John G. Whittier,31R018,Elementary School,K,5,Yes,,No,,337,50,5,297,32,95,5.0,36.0,25.5,2.0,7.7,2.0,78.2,41.0,37.2
353100010019,P.S. 019 The Curtis School,31R019,Elementary School,K,5,Yes,,No,,381,50,5,334,90,107,3.0,42.2,29.1,3.0,7.7,3.0,88.0,45.2,42.8
353100010020,P.S. 020 Port Richmond,31R020,Elementary School,K,5,Yes,,No,,384,0,0,355,184,137,5.0,39.0,7.8,2.0,5.9,3.0,62.7,44.0,18.7
353100010021,P.S. 21 Margaret Emery-Elm Park,31R021,Elementary School,K,5,Yes,,No,,329,39,4,277,69,89,3.5,36.0,23.0,3.0,2.9,3.0,71.4,39.5,31.9
353100010022,P.S. 022 Graniteville,31R022,Elementary School,K,5,Yes,,No,,743,50,5,637,152,241,6.0,70.0,33.9,4.0,11.6,6.7,132.2,76.0,56.2
353100010023,P.S. 023 Richmondtown,31R023,Elementary School,K,5,Yes,,No,,556,28,3,227,61,139,1.9,44.0,23.2,2.0,5.2,3.0,79.3,45.9,33.4
353100010024,I.S. 024 Myra S. Barnes,31R024,Middle/Junior High School,6,8,Yes,,No,,"1,236",0,0,558,30,293,10.0,97.0,50.3,5.0,12.4,5.9,180.6,107.0,73.6
353100010026,P.S. 026 The Carteret School,31R026,Elementary School,K,5,Yes,,No,,247,14,1,138,41,51,2.0,24.0,11.6,2.0,1.9,1.0,42.5,26.0,16.5
353100010027,I.S. 027 Anning S. Prall,31R027,Middle/Junior High School,6,8,Yes,,No,,951,0,0,697,64,254,19.0,70.0,25.8,4.0,8.8,3.0,130.6,89.0,41.6
353100010028,The Eagle Academy for Young Men of Staten Island,31R028,Junior-Senior High School,6,12,Yes,,No,,298,0,0,243,20,122,12.0,32.0,5.0,2.0,2.9,2.0,55.9,44.0,11.9
353100010029,P.S. 029 Bardwell,31R029,Elementary School,K,5,Yes,,No,,593,25,2,320,43,136,4.0,42.0,29.0,3.0,4.8,3.9,86.7,46.0,40.7
353100010030,P.S. 030 Westerleigh,31R030,Elementary School,K,5,Yes,,No,,598,14,1,227,47,153,5.7,55.0,27.7,3.0,8.4,3.0,102.8,60.7,42.1
353100010031,P.S. 031 William T. Davis,31R031,Elementary School,K,5,Yes,,No,,291,50,5,265,23,84,5.7,38.0,26.7,2.0,6.6,2.7,81.7,43.7,38.0
353100010032,P.S. 032 The Gifford School,31R032,Elementary School,K,5,Yes,,No,,553,42,4,214,36,139,5.6,41.0,30.6,3.0,7.4,3.0,90.6,46.6,44.0
353100010034,I.S. 034 Tottenville,31R034,Middle/Junior High School,6,8,Yes,,No,,975,0,0,346,27,267,8.0,68.0,38.4,5.0,8.7,6.0,134.1,76.0,58.1
353100010035,P.S. 35 The Clove Valley School,31R035,Elementary School,K,5,Yes,,No,,319,0,0,100,16,67,2.5,22.0,21.0,2.0,3.9,2.6,54.0,24.5,29.5
353100010036,P.S. 036 J. C. Drumgoole,31R036,Elementary School,K,5,Yes,,No,,677,82,7,275,42,148,3.0,56.0,44.5,3.0,12.7,4.8,124.0,59.0,65.0
353100010038,P.S. 038 George Cromwell,31R038,Elementary School,K,5,Yes,,No,,348,28,3,259,127,63,7.9,27.0,22.3,2.0,5.6,2.0,66.8,34.9,31.9
353100010039,P.S. 39 Francis J. Murphy Jr.,31R039,Elementary School,K,5,Yes,,No,,462,0,0,381,113,107,4.0,35.0,15.3,3.0,5.7,4.0,67.0,39.0,28.0
353100010041,The Stephanie A. Vierno School,31R041,Elementary School,K,5,Yes,,No,,596,39,4,420,127,129,8.0,45.6,17.3,3.0,6.6,4.1,84.6,53.6,31.0
353100010042,P.S. 042 Eltingville,31R042,Elementary School,K,5,Yes,,No,,943,42,4,398,75,176,8.0,61.0,31.8,4.0,11.3,5.0,121.1,69.0,52.1
353100010044,P.S. 044 Thomas C. Brown,31R044,Elementary School,K,5,Yes,,No,,462,64,6,428,39,122,8.0,46.0,25.8,3.0,9.2,4.0,96.0,54.0,42.0
353100010045,P.S. 045 John Tyler,31R045,Elementary School,K,5,Yes,,No,,751,28,3,478,41,168,5.5,56.7,28.6,4.0,7.6,3.0,105.4,62.2,43.2
353100010046,P.S. 046 Albert V. Maniscalco,31R046,Elementary School,K,5,Yes,,No,,170,25,2,141,27,45,3.0,21.0,14.5,2.0,2.6,4.0,47.1,24.0,23.1
353100010048,P.S. 048 William G. Wilcox,31R048,K-8 School,K,8,Yes,,No,,932,14,1,468,104,185,7.4,62.0,39.0,3.0,7.5,3.0,121.9,69.4,52.5
353100010049,I.S. 49 Berta A. Dreyfus,31R049,Middle/Junior High School,6,8,Yes,,No,,552,0,0,504,84,186,12.0,50.0,22.4,4.0,5.9,5.0,99.3,62.0,37.3
353100010050,P.S. 050 Frank Hankinson,31R050,Elementary School,K,5,Yes,,No,,662,28,3,313,63,137,7.0,47.0,29.3,3.0,8.4,4.0,98.7,54.0,44.7
353100010051,I.S. 051 Edwin Markham,31R051,Middle/Junior High School,6,8,Yes,,No,,"1,286",0,0,942,155,404,9.6,94.0,30.1,5.5,12.9,6.0,158.1,103.6,54.5
353100010052,P.S. 052 John C. Thompson,31R052,Elementary School,K,5,Yes,,No,,564,56,5,380,111,102,5.0,44.0,23.7,2.0,10.3,3.0,88.0,49.0,39.0
353100010053,The Barbara Esselborn School,31R053,Elementary School,K,5,Yes,,No,,690,67,6,337,35,139,4.0,57.0,37.3,3.0,7.6,4.0,112.9,61.0,51.9
353100010054,P.S. 054 Charles W. Leng,31R054,Elementary School,K,5,Yes,,No,,691,86,8,406,61,156,8.0,57.0,30.0,3.0,6.5,3.0,107.5,65.0,42.5
353100010055,P.S. 055 Henry M. Boehm,31R055,Elementary School,K,5,Yes,,No,,501,28,3,194,23,139,3.0,40.0,24.2,2.0,7.4,3.0,79.6,43.0,36.6
353100010056,P.S. 56 The Louis Desario School,31R056,Elementary School,K,5,Yes,,No,,576,53,5,197,15,169,3.0,45.7,30.6,3.0,9.5,3.0,94.8,48.7,46.1
353100010057,P.S. 057 Hubert H. Humphrey,31R057,Elementary School,K,5,Yes,,No,,422,75,7,371,38,129,7.0,48.0,24.8,2.0,7.5,4.0,93.3,55.0,38.3
353100010058,Space Shuttle Columbia School,31R058,Elementary School,K,5,Yes,,No,,612,50,4,378,82,146,5.0,48.0,45.2,3.0,11.5,2.2,114.9,53.0,61.9
353100010059,The Harbor View School,31R059,Elementary School,K,5,Yes,,No,,247,39,4,171,0,52,0.0,27.0,11.1,2.0,2.8,2.9,45.8,27.0,18.8
353100010060,P.S. 060 Alice Austen,31R060,Elementary School,K,5,Yes,,No,,625,28,3,371,27,171,8.0,49.0,21.0,3.0,8.7,3.9,93.6,57.0,36.6
353100010061,I.S. 061 William A Morris,31R061,Middle/Junior High School,6,8,Yes,,No,,953,0,0,748,104,266,8.0,75.0,25.7,5.0,9.7,3.0,126.4,83.0,43.4
353100010062,The Kathleen Grimm School for Leadership and Sustainability,31R062,Elementary School,K,5,Yes,,No,,427,14,1,133,13,99,2.9,30.0,19.2,2.0,5.7,2.0,61.8,32.9,28.9
353100010063,Marsh Avenue School for Expeditionary Learning,31R063,Middle/Junior High School,6,8,Yes,,No,,435,0,0,224,11,96,9.0,34.7,6.0,2.2,3.9,2.0,57.8,43.7,14.1
353100010065,P.S. 65 The Academy of Innovative Learning,31R065,Elementary School,K,5,Yes,,No,,321,28,3,232,11,114,4.0,27.7,26.1,2.0,5.7,3.0,68.5,31.7,36.8
